geo;indicator;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
irn;coal_consumption_total;211000.0;232000.0;256000.0;282000.0;311000.0;343000.0;241650.0;377560.0;634840.0;695280.0;1288000.0;1273000.0;1287800.0;786900.0;1135800.0;1196200.0;998880.0;1347300.0;1271200.0;982760.0;966870.0;952280.0;936730.0;966640.0;710160.0;710330.0;1013900.0;892990.0;1097700.0;1102100.0;1032200.0;1079800.0;1106800.0;1288800.0;1226600.0;1303500.0;1277900.0;1210800.0;1311900.0;1373300.0;1556600.0;1502500.0;1566200.0;1172800.0;1357600.0;1285700.0;1427300.0;1123600.0;1434700.0;1624900.0;1636200.0;1710500.0
isr;coal_consumption_total;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;555000.0;1046000.0;1693000.0;1847000.0;2051000.0;2184000.0;2093000.0;2261000.0;2370200.0;2566500.0;3158800.0;3568900.0;3782700.0;4128900.0;5005500.0;5443000.0;5843000.0;5738700.0;6254900.0;7220000.0;7632000.0;7909500.0;7985700.0;7939600.0;7849300.0;8027500.0;7899400.0;7735700.0;7731700.0;7932200.0;8810700.0;7374500.0;6876800.0;6747300.0;5717700.0
ita;coal_consumption_total;8626000.0;8972000.0;9832000.0;9522000.0;9774000.0;9870000.0;9535000.0;8873000.0;9003000.0;9804000.0;9830000.0;9747000.0;9585000.0;9750000.0;10700000.0;12554000.0;12866000.0;14385000.0;13464000.0;15270000.0;15076000.0;14819000.0;14710000.0;13788000.0;14386000.0;14081000.0;13824000.0;12234000.0;10648000.0;11361000.0;12277000.0;11239000.0;11334000.0;11780000.0;11767000.0;12550000.0;13351000.0;13723000.0;14860000.0;16585000.0;16461000.0;16669000.0;16327000.0;15797000.0;12372000.0;13660000.0;15354000.0;15723000.0;13547000.0;13067000.0;12301000.0;10870000.0
jpn;coal_consumption_total;48712000.0;51915000.0;57024000.0;58681000.0;62681000.0;60387000.0;54829000.0;53579000.0;56648000.0;60047000.0;56171000.0;54926000.0;51819000.0;46925000.0;50113000.0;58217000.0;65268000.0;62248000.0;61357000.0;68614000.0;71610000.0;68192000.0;69590000.0;75217000.0;75337000.0;78047000.0;77427000.0;76118000.0;77627000.0;81283000.0;84252000.0;86465000.0;88817000.0;84671000.0;89078000.0;95495000.0;97778000.0;103860000.0;106730000.0;109550000.0;114040000.0;112350000.0;117710000.0;120310000.0;101630000.0;115710000.0;109610000.0;115820000.0;121150000.0;119150000.0;119890000.0;119940000.0
kaz;coal_consumption_total;;;;;;;;;;;;;;;;;;;;;38134000.0;40066000.0;41630000.0;43424000.0;41446000.0;38719000.0;37797000.0;38076000.0;34577000.0;33824000.0;27316000.0;24397000.0;20945000.0;20624000.0;19096000.0;17839000.0;22300000.0;22593000.0;24945000.0;26591000.0;26885000.0;28337000.0;31139000.0;33788000.0;30937000.0;33384000.0;36340000.0;36472000.0;36256000.0;40974000.0;35794000.0;35611000.0
kor;coal_consumption_total;4952000.0;5607000.0;5349000.0;5050000.0;5274000.0;5629000.0;5689000.0;5831000.0;7374000.0;7605000.0;8035000.0;8957000.0;9778000.0;9894000.0;11843000.0;13199000.0;15244000.0;15450000.0;16491000.0;19867000.0;22022000.0;23331000.0;23639000.0;25162000.0;24493000.0;24385000.0;24535000.0;23618000.0;25882000.0;26701000.0;28120000.0;32237000.0;34758000.0;36082000.0;38216000.0;43034000.0;45711000.0;49095000.0;51113000.0;53125000.0;54770000.0;54788000.0;59654000.0;66060000.0;68604000.0;75896000.0;83640000.0;80978000.0;81915000.0;84612000.0;85473000.0;81584000.0
kwt;coal_consumption_total;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ltu;coal_consumption_total;;;;;;;;;;;;;;;;;;;;;813220.0;946450.0;931670.0;939220.0;877530.0;797200.0;890400.0;417300.0;370000.0;307200.0;245400.0;225500.0;182300.0;159000.0;135700.0;92300.0;83800.0;135100.0;174500.0;168700.0;184800.0;251000.0;249500.0;211700.0;168300.0;207000.0;239700.0;233700.0;268900.0;227500.0;182400.0;191740.0
mex;coal_consumption_total;689790.0;735760.0;902790.0;946380.0;959320.0;1075900.0;1350700.0;1492800.0;1600400.0;1768100.0;2030800.0;1558500.0;2241600.0;2337200.0;2296000.0;2324900.0;2054900.0;2461000.0;2801700.0;2809700.0;3045700.0;3358300.0;3247900.0;3074000.0;3402700.0;3374100.0;3263500.0;3300300.0;3722500.0;4498600.0;5009300.0;5743700.0;5749300.0;5876900.0;5980000.0;6550900.0;7194600.0;12047000.0;8883800.0;9090300.0;11473000.0;12313000.0;11314000.0;10107000.0;10296000.0;12736000.0;14731000.0;12835000.0;12745000.0;12720000.0;12696000.0;9814100.0
mys;coal_consumption_total;15000.0;20000.0;12000.0;12000.0;15000.0;16000.0;41000.0;104000.0;99000.0;99000.0;9000.0;10000.0;11000.0;24000.0;34000.0;50000.0;93000.0;85000.0;221000.0;239000.0;319000.0;237000.0;327000.0;260000.0;1197000.0;1326000.0;1562000.0;1640000.0;1371000.0;1523000.0;1669000.0;1677000.0;1622000.0;1731000.0;1940000.0;2486000.0;2971000.0;3642000.0;5316000.0;6632000.0;6889000.0;7298000.0;8847000.0;9782000.0;10623000.0;14777000.0;14772000.0;15882000.0;15067000.0;15357000.0;16879000.0;19899000.0
nld;coal_consumption_total;8861200.0;8073000.0;7762500.0;7356500.0;6257800.0;4585800.0;3463300.0;2961700.0;3009500.0;2866200.0;2412300.0;3009500.0;3152800.0;3606600.0;3439400.0;3988700.0;4418600.0;5111300.0;5278500.0;6377200.0;6353300.0;6544400.0;6902600.0;8264100.0;8192400.0;8741800.0;8049100.0;8025200.0;8096900.0;8622300.0;8909000.0;8598500.0;8359600.0;8526800.0;7475900.0;7762500.0;8264100.0;8311800.0;8598500.0;8479000.0;8096900.0;7714700.0;8407400.0;7953600.0;7499800.0;7547500.0;7452000.0;8192400.0;8192400.0;9052300.0;11011000.0;10270000.0
nor;coal_consumption_total;763320.0;702810.0;737850.0;751050.0;836750.0;854720.0;803790.0;872730.0;938200.0;1040200.0;989000.0;954240.0;821620.0;846770.0;1054500.0;976110.0;977850.0;940470.0;1001900.0;1123500.0;1118900.0;997190.0;963390.0;988990.0;866490.0;811480.0;722210.0;725570.0;784630.0;884640.0;965860.0;960490.0;953100.0;1034300.0;969210.0;992700.0;884640.0;767180.0;749060.0;845710.0;722210.0;619520.0;681270.0;702080.0;558900.0;761920.0;845510.0;819240.0;776250.0;850290.0;819240.0;820770.0
nzl;coal_consumption_total;1645000.0;1600000.0;1461000.0;1375000.0;1410000.0;1411000.0;1255000.0;1286000.0;1457000.0;1500000.0;1411600.0;1454600.0;1385300.0;1277800.0;1139300.0;1171800.0;1167500.0;1144500.0;1268200.0;1179500.0;1089100.0;1251700.0;1044700.0;1132100.0;1232500.0;1198000.0;1142300.0;1257800.0;1239100.0;1171300.0;1213000.0;1176300.0;1264300.0;1149700.0;1178500.0;1122500.0;1398400.0;1398200.0;2006600.0;2068500.0;2286900.0;2246700.0;1713200.0;2124100.0;1614500.0;1397100.0;1426300.0;1739000.0;1534700.0;1468000.0;1437300.0;1219200.0
pak;coal_consumption_total;1379000.0;1164000.0;1118000.0;1231000.0;1108000.0;923000.0;731000.0;586000.0;582000.0;533000.0;517000.0;512000.0;557000.0;593000.0;661000.0;704000.0;799000.0;906000.0;1028000.0;1166000.0;1323000.0;1501000.0;1704000.0;1782000.0;1952000.0;2069000.0;2048000.0;2103000.0;2208000.0;2192000.0;2210000.0;2240000.0;2094000.0;2096000.0;2097000.0;2028000.0;2105000.0;2360000.0;3028700.0;3357100.0;3750800.0;3973600.0;5436800.0;5991000.0;4926800.0;4630200.0;3992100.0;4048900.0;3207800.0;4729000.0;4665900.0;5387300.0
per;coal_consumption_total;36088.0;45520.0;51262.0;50852.0;85710.0;86940.0;121930.0;131910.0;150880.0;160890.0;167880.0;129910.0;148900.0;126920.0;134900.0;141920.0;143900.0;162890.0;137910.0;109940.0;119920.0;162890.0;183890.0;180880.0;200870.0;144880.0;280810.0;274820.0;288810.0;355760.0;373750.0;391730.0;407730.0;447000.0;405390.0;629740.0;571390.0;782460.0;839690.0;907950.0;921470.0;784010.0;1035200.0;923020.0;829230.0;813220.0;817860.0;872910.0;880360.0;869400.0;810330.0;812550.0
phl;coal_consumption_total;44327.0;41994.0;32662.0;14931.0;19597.0;19597.0;19131.0;18664.0;18664.0;26130.0;49460.0;58792.0;145110.0;132980.0;116180.0;139980.0;242630.0;270630.0;492730.0;789490.0;1116600.0;879540.0;935530.0;1184700.0;936470.0;1069400.0;1201000.0;1196800.0;1216000.0;1171600.0;1413300.0;1968100.0;2441700.0;2465500.0;2891500.0;4012300.0;4097200.0;3570400.0;3716000.0;4039400.0;4588400.0;5020000.0;5400000.0;6350000.0;6060000.0;7020000.0;7720000.0;8090000.0;10000000.0;10640000.0;11610000.0;13502000.0
pol;coal_consumption_total;59481000.0;60278000.0;61369000.0;64322000.0;67577000.0;70180000.0;71837000.0;75147000.0;75456000.0;77583000.0;83701000.0;87516000.0;90620000.0;94839000.0;95983000.0;101640000.0;90630000.0;93815000.0;93588000.0;97586000.0;99855000.0;102410000.0;106100000.0;103180000.0;98591000.0;78441000.0;77692000.0;75111000.0;74246000.0;69148000.0;70324000.0;71982000.0;70246000.0;63295000.0;60725000.0;56244000.0;55581000.0;54529000.0;56139000.0;54489000.0;55118000.0;57402000.0;55948000.0;55218000.0;51838000.0;55075000.0;54963000.0;51229000.0;53381000.0;49445000.0;48671000.0;48807000.0
prt;coal_consumption_total;592000.0;604000.0;601000.0;541000.0;510000.0;467000.0;432000.0;382000.0;565000.0;439000.0;412000.0;400000.0;363000.0;428000.0;447000.0;350000.0;397000.0;366000.0;400000.0;495000.0;769000.0;1450000.0;1888000.0;2177000.0;2429000.0;2848000.0;2984000.0;3021000.0;3290000.0;3427000.0;4202000.0;3920000.0;3566000.0;3565000.0;3702100.0;3712200.0;3174500.0;3499900.0;3350600.0;3315000.0;3335900.0;3303100.0;2875100.0;2516000.0;2856100.0;1647600.0;2220900.0;2910700.0;2658900.0;2679100.0;3259400.0;2879000.0
qat;coal_consumption_total;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
rou;coal_consumption_total;4359600.0;4695200.0;5202900.0;5704200.0;6591600.0;7161700.0;7564000.0;7918000.0;8916000.0;9377000.0;9721000.0;9866000.0;9990000.0;11218000.0;12082000.0;12364000.0;12996000.0;12418000.0;14347000.0;14322000.0;14922000.0;15113000.0;16182000.0;17523000.0;17503000.0;12731000.0;10240000.0;10762000.0;10133000.0;10415000.0;10787000.0;10748000.0;9715500.0;8056300.0;6861100.0;7493200.0;7648900.0;8818900.0;9423300.0;9311400.0;8787900.0;9514800.0;10145000.0;9602800.0;7555800.0;7008200.0;8161700.0;7603400.0;5755000.0;5745500.0;5914400.0;5403900.0
rus;coal_consumption_total;;;;;;;;;;;;;;;;;;;;;198100000.0;203480000.0;206580000.0;203530000.0;196810000.0;182310000.0;167060000.0;156980000.0;141690000.0;123920000.0;119380000.0;117170000.0;108040000.0;101160000.0;101980000.0;105770000.0;103170000.0;103610000.0;104250000.0;99893000.0;94575000.0;97022000.0;93916000.0;100720000.0;92154000.0;90543000.0;94017000.0;98426000.0;90517000.0;87552000.0;92163000.0;87309000.0
sau;coal_consumption_total;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7890.4;12399.0;15781.0;14090.0;27973.0;19822.0;55475.0;64181.0;23515.0;67586.0;64150.0;73815.0;95956.0;141110.0;99539.0;99811.0
sgp;coal_consumption_total;4000.0;5000.0;3000.0;6000.0;3000.0;3000.0;3970.0;2995.0;4342.0;5317.0;1276.0;3368.0;4342.0;4609.0;674.0;2978.0;4609.0;1631.0;3262.0;4999.0;11345.0;7019.0;11734.0;13755.0;12408.0;21448.0;12692.0;18470.0;20490.0;24532.0;11450.0;284.0;0.0;0.0;0.0;0.0;0.0;6735.0;8756.0;6915.0;8400.0;5000.0;8100.0;4900.0;4000.0;7800.0;6400.0;24900.0;263500.0;388500.0;406400.0;380870.0
svk;coal_consumption_total;6038700.0;6114700.0;5896200.0;6201000.0;6522500.0;6575500.0;6898000.0;7021000.0;6827000.0;6804000.0;6775000.0;6715000.0;6897000.0;7232000.0;7113000.0;8096000.0;7879000.0;8020000.0;8031000.0;8543000.0;8475000.0;7828000.0;8223000.0;8570000.0;8266000.0;7823700.0;6955300.0;6155200.0;6120800.0;5458900.0;5390300.0;5339200.0;5088900.0;4690300.0;4555900.0;4277700.0;4433300.0;4273000.0;4594800.0;4529500.0;4230500.0;4456200.0;4002400.0;4010500.0;3875700.0;3896900.0;3699200.0;3475700.0;3454400.0;3424200.0;3275300.0;3121100.0
swe;coal_consumption_total;2229300.0;2127300.0;2111500.0;1844700.0;1801300.0;1902800.0;1715300.0;1473700.0;1629000.0;1799700.0;1941100.0;1863400.0;1479100.0;1517300.0;1792500.0;1708400.0;1469100.0;1634500.0;2048400.0;2471800.0;2909800.0;3102200.0;3063100.0;3007000.0;2835200.0;2972900.0;2716500.0;2560300.0;2724800.0;2935300.0;2883900.0;3030400.0;2622000.0;2544600.0;2436100.0;2452200.0;2758600.0;2845700.0;2678000.0;2952200.0;2628900.0;2690600.0;2678700.0;2432200.0;1925600.0;2492300.0;2492000.0;2194500.0;2218000.0;2102700.0;2116400.0;2249700.0
tha;coal_consumption_total;45000.0;65000.0;116000.0;128000.0;136000.0;145000.0;114250.0;89802.0;96147.0;144170.0;137810.0;159850.0;153740.0;198000.0;416330.0;450170.0;500740.0;652750.0;626740.0;789190.0;1585100.0;1555200.0;2245400.0;2313500.0;2817800.0;3899500.0;4567000.0;4887900.0;5444500.0;6295500.0;7181700.0;8738000.0;9011500.0;7230000.0;7686700.0;7884400.0;8777100.0;9367300.0;9567700.0;10720000.0;11587000.0;12366000.0;13986000.0;15075000.0;15122000.0;15516000.0;15811000.0;16538000.0;16284000.0;17929000.0;17573000.0;17740000.0
tkm;coal_consumption_total;;;;;;;;;;;;;;;;;;;;;322000.0;322000.0;322000.0;276000.0;322000.0;368000.0;322000.0;138000.0;0.0;5000.0;5000.0;46000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tto;coal_consumption_total;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
tur;coal_consumption_total;3670000.0;4084000.0;3620000.0;3935000.0;4180000.0;4630000.0;4760000.0;5108000.0;5221000.0;5694000.0;5913000.0;6203000.0;6391000.0;6484000.0;6645000.0;7034000.0;7180000.0;8063000.0;8872000.0;9969000.0;11933000.0;13132000.0;13864000.0;13404000.0;15105000.0;16038000.0;17133000.0;17071000.0;15796000.0;15843000.0;16538000.0;18603000.0;20782000.0;21562000.0;20034000.0;22461000.0;18453000.0;19273000.0;20816000.0;22086000.0;22157000.0;26168000.0;29464000.0;29596000.0;30898000.0;31438000.0;33879000.0;36495000.0;31564000.0;36126000.0;34740000.0;38435000.0
twn;coal_consumption_total;2985000.0;2969000.0;3013000.0;3037000.0;2788000.0;2724000.0;2419000.0;2304000.0;2062000.0;2099000.0;1914000.0;2027000.0;2321000.0;2561000.0;3233000.0;3825000.0;3530000.0;4052700.0;5470700.0;6346900.0;6723400.0;8185300.0;8855900.0;10263000.0;10740000.0;10594000.0;11586000.0;13386000.0;14928000.0;15556000.0;16057000.0;18157000.0;20788000.0;22566000.0;27496000.0;27496000.0;28894000.0;31376000.0;33415000.0;34698000.0;35310000.0;37034000.0;38766000.0;37047000.0;35224000.0;37636000.0;38926000.0;37954000.0;38613000.0;39033000.0;37833000.0;38567000.0
ukr;coal_consumption_total;;;;;;;;;;;;;;;;;;;;;76989000.0;76479000.0;75778000.0;71486000.0;65210000.0;75121000.0;62485000.0;64327000.0;56497000.0;46607000.0;42444000.0;33450000.0;38221000.0;37052000.0;38647000.0;39175000.0;39829000.0;39100000.0;40453000.0;39281000.0;37521000.0;39822000.0;39759000.0;41798000.0;35870000.0;38251000.0;41490000.0;42545000.0;41625000.0;35576000.0;27344000.0;31517000.0
usa;coal_consumption_total;291830000.0;306000000.0;300220000.0;310730000.0;312010000.0;309060000.0;292280000.0;304330000.0;326880000.0;319100000.0;319100000.0;342310000.0;350830000.0;346890000.0;378990000.0;388650000.0;400860000.0;386100000.0;400530000.0;430170000.0;440450000.0;434950000.0;453810000.0;474920000.0;480550000.0;483140000.0;478580000.0;481880000.0;499840000.0;501710000.0;506230000.0;529240000.0;540420000.0;545720000.0;544880000.0;568990000.0;552230000.0;551970000.0;562480000.0;566140000.0;574460000.0;565660000.0;573280000.0;564150000.0;496210000.0;525010000.0;495370000.0;437920000.0;454570000.0;453530000.0;391820000.0;358430000.0
ussr;coal_consumption_total;297440000.0;308270000.0;313050000.0;310320000.0;316220000.0;312160000.0;318470000.0;327000000.0;330880000.0;332500000.0;341970000.0;341600000.0;347730000.0;345630000.0;348130000.0;337530000.0;335390000.0;340530000.0;341400000.0;338180000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
uzb;coal_consumption_total;;;;;;;;;;;;;;;;;;;;;2749400.0;3453100.0;3755300.0;2631700.0;3278300.0;3267700.0;3118400.0;2024800.0;1379700.0;1407600.0;851360.0;790560.0;822270.0;825690.0;824430.0;717780.0;760820.0;776160.0;534540.0;775060.0;916930.0;813070.0;978870.0;980050.0;1016700.0;940470.0;1088400.0;1159500.0;1114100.0;1218700.0;1111800.0;1001800.0
ven;coal_consumption_total;20000.0;21000.0;22000.0;23000.0;24000.0;24000.0;142680.0;150320.0;272410.0;204020.0;251900.0;165230.0;256040.0;78880.0;164430.0;156620.0;154730.0;88313.0;123580.0;135200.0;179010.0;199060.0;261490.0;190080.0;521920.0;462790.0;0.0;3650.0;28470.0;55481.0;5110.0;16060.0;34310.0;35770.0;36500.0;132130.0;48911.0;18250.0;43071.0;0.0;37230.0;247470.0;138700.0;140890.0;237250.0;199290.0;205130.0;210970.0;210240.0;197100.0;201000.0;67694.0
vnm;coal_consumption_total;897510.0;942760.0;1033300.0;1146400.0;1221800.0;1304800.0;1433000.0;1078000.0;1552000.0;1854000.0;2577000.0;2433000.0;2667000.0;2578000.0;2666000.0;2274000.0;2532000.0;2800000.0;2818000.0;2821000.0;2804000.0;3090000.0;3445000.0;3227000.0;2592000.0;2223000.0;2147000.0;2153000.0;2084000.0;2301000.0;3096200.0;3458600.0;4443000.0;4765600.0;3567200.0;4680400.0;5099000.0;5802600.0;6749200.0;8799200.0;9018900.0;5303200.0;5830200.0;11435000.0;10688000.0;13977000.0;16491000.0;15044000.0;15826000.0;18939000.0;22252000.0;21328000.0
zaf;coal_consumption_total;24657000.0;24345000.0;25048000.0;26219000.0;26477000.0;27352000.0;29250000.0;29457000.0;31378000.0;32871000.0;35083000.0;36835000.0;38159000.0;37062000.0;39531000.0;42711000.0;50633000.0;55511000.0;56380000.0;60751000.0;62388000.0;63256000.0;64366000.0;69641000.0;64994000.0;67317000.0;66101000.0;66353000.0;66615000.0;68756000.0;71343000.0;72443000.0;74040000.0;71817000.0;75039000.0;74632000.0;74898000.0;71247000.0;79189000.0;86768000.0;79988000.0;81473000.0;83661000.0;93336000.0;93824000.0;92823000.0;90512000.0;88339000.0;88613000.0;89839000.0;83350000.0;85108000.0
